Month,Sa2Code,Sa2Name,Ta,Total,House,Apartment,Retirement,Townhouse,Sa3Code,Sa3Name
41640,255000,Rongotai,Wellington City,0,0,0,0,0,55990,Kilbirnie-Rongotai
41640,255100,Strathmore (Wellington City),Wellington City,1,1,0,0,0,56120,Strathmore (Wellington City)
41640,255200,Seatoun,Wellington City,0,0,0,0,0,56110,Seatoun
41671,247501,MÄkara-Ohariu,Wellington City,1,1,0,0,0,55700,Wellington City Rural
41671,247600,Tawa North,Wellington City,0,0,0,0,0,55720,Tawa
41671,247700,Linden,Wellington City,0,0,0,0,0,55720,Tawa
41671,247800,Tawa South,Wellington City,0,0,0,0,0,55720,Tawa
41671,247900,Tawa Central,Wellington City,1,0,0,0,1,55720,Tawa
41671,248000,Grenada North,Wellington City,1,1,0,0,0,55730,Grenada
41671,248101,Churton Park North,Wellington City,8,8,0,0,0,55830,Churton Park-Glenside
41671,248102,Glenside-Churton Park East,Wellington City,0,0,0,0,0,55830,Churton Park-Glenside
41671,248200,Takapu-Horokiwi,Wellington City,0,0,0,0,0,55710,Woodridge-Horokiwi
41671,248301,Churton Park South,Wellington City,1,1,0,0,0,55830,Churton Park-Glenside
41671,248400,Johnsonville West,Wellington City,0,0,0,0,0,55740,Johnsonville
41671,248500,Grenada Village,Wellington City,0,0,0,0,0,55730,Grenada
41671,248600,Johnsonville North,Wellington City,10,0,0,0,10,55740,Johnsonville
41671,248701,Paparangi,Wellington City,0,0,0,0,0,55840,Paparangi
41671,248800,Ngaio North,Wellington City,0,0,0,0,0,55770,Ngaio
41671,248900,Johnsonville Central,Wellington City,0,0,0,0,0,55740,Johnsonville
41671,249000,Broadmeadows,Wellington City,0,0,0,0,0,55750,Broadmeadows
41671,249101,Crofton Downs,Wellington City,0,0,0,0,0,55780,Crofton Downs
41671,249200,Johnsonville South,Wellington City,0,0,0,0,0,55740,Johnsonville
41671,249300,Khandallah Reserve,Wellington City,0,0,0,0,0,55760,Khandallah
41671,249401,Karori Park,Wellington City,0,0,0,0,0,55860,Karori
41671,249402,Karori West,Wellington City,0,0,0,0,0,55860,Karori
41671,249501,Newlands North,Wellington City,0,0,0,0,0,55850,Newlands
41671,249600,Ngaio South,Wellington City,0,0,0,0,0,55770,Ngaio
41671,249701,Newlands South,Wellington City,0,0,0,0,0,55850,Newlands
41671,249702,Newlands East,Wellington City,1,1,0,0,0,55850,Newlands
41671,249800,Woodridge,Wellington City,2,2,0,0,0,55710,Woodridge-Horokiwi
41671,249900,Karori North,Wellington City,0,0,0,0,0,55860,Karori
41671,250000,Khandallah North,Wellington City,0,0,0,0,0,55760,Khandallah
41671,250100,Wilton,Wellington City,0,0,0,0,0,55810,Wilton
41671,250200,Khandallah South,Wellington City,0,0,0,0,0,55760,Khandallah
41671,250300,Wadestown,Wellington City,0,0,0,0,0,55800,Wadestown
41671,250401,Karori South,Wellington City,0,0,0,0,0,55860,Karori
41671,250500,Onslow,Wellington City,2,2,0,0,0,55760,Khandallah
41671,250600,Karori East,Wellington City,0,0,0,0,0,55860,Karori
41671,250700,Pipitea-Kaiwharawhara,Wellington City,0,0,0,0,0,55790,Pipitea-Kaiwharawhara
41671,250800,Northland (Wellington City),Wellington City,0,0,0,0,0,55870,Northland (Wellington City)
41671,250901,Thorndon North,Wellington City,0,0,0,0,0,55820,Thorndon
41671,250902,Thorndon South,Wellington City,9,0,9,0,0,55820,Thorndon
41671,251000,Wellington Botanic Gardens,Wellington City,0,0,0,0,0,55880,Kelburn
41671,251100,Kelburn,Wellington City,0,0,0,0,0,55880,Kelburn
41671,251200,Aro Valley,Wellington City,0,0,0,0,0,55910,Aro Valley
41671,251300,Wellington University,Wellington City,0,0,0,0,0,55880,Kelburn
41671,251400,Wellington Central,Wellington City,0,0,0,0,0,55890,Wellington Central
41671,251500,Brooklyn North,Wellington City,2,2,0,0,0,55950,Brooklyn
41671,251601,Dixon Street West,Wellington City,0,0,0,0,0,55900,Te Aro
41671,251602,Dixon Street East,Wellington City,0,0,0,0,0,55900,Te Aro
41671,251700,Vivian West,Wellington City,0,0,0,0,0,55900,Te Aro
41671,251800,Courtenay,Wellington City,0,0,0,0,0,55900,Te Aro
41671,251900,Brooklyn East,Wellington City,0,0,0,0,0,55950,Brooklyn
41671,252001,Mount Cook North,Wellington City,0,0,0,0,0,55960,Mount Cook
41671,252002,Mount Cook South,Wellington City,0,0,0,0,0,55960,Mount Cook
41671,252100,Vivian East,Wellington City,0,0,0,0,0,55900,Te Aro
41671,252200,Brooklyn South,Wellington City,0,0,0,0,0,55950,Brooklyn
41671,252300,Oriental Bay,Wellington City,0,0,0,0,0,55920,Oriental Bay
41671,252400,Mount Cook East,Wellington City,0,0,0,0,0,55960,Mount Cook
41671,252501,Mount Victoria North,Wellington City,0,0,0,0,0,55930,Mount Victoria
41671,252502,Mount Victoria South,Wellington City,0,0,0,0,0,55930,Mount Victoria
41671,252600,Roseneath,Wellington City,0,0,0,0,0,56080,Roseneath
41671,252700,ÅŒwhiro Bay,Wellington City,0,0,0,0,0,56000,Owhiro Bay
41671,252800,Kingston-Mornington-Vogeltown,Wellington City,0,0,0,0,0,55980,Kingston-Mornington-Vogeltown
41671,252900,Newtown North,Wellington City,0,0,0,0,0,55970,Newtown
41671,253000,Newtown West,Wellington City,0,0,0,0,0,55970,Newtown
41671,253101,Hataitai North West,Wellington City,0,0,0,0,0,55940,Hataitai
41671,253102,Hataitai North East,Wellington City,0,0,0,0,0,55940,Hataitai
41671,253200,Evans Bay,Wellington City,0,0,0,0,0,55940,Hataitai
41671,253300,Berhampore,Wellington City,0,0,0,0,0,56010,Berhampore
41671,253400,Hataitai South,Wellington City,0,0,0,0,0,55940,Hataitai
41671,253501,Maupuia,Wellington City,0,0,0,0,0,56070,Maupuia
41671,253600,Newtown South,Wellington City,0,0,0,0,0,55970,Newtown
41671,253700,Kilbirnie Central,Wellington City,1,1,0,0,0,55990,Kilbirnie-Rongotai
41671,253800,Island Bay West,Wellington City,0,0,0,0,0,56040,Island Bay
41671,253900,Melrose,Wellington City,0,0,0,0,0,56020,Melrose
41671,254000,Island Bay East,Wellington City,0,0,0,0,0,56040,Island Bay
41671,254100,Miramar North,Wellington City,0,0,0,0,0,56100,Miramar
41671,254200,Kilbirnie East,Wellington City,2,0,0,0,2,55990,Kilbirnie-Rongotai
41671,254300,Lyall Bay,Wellington City,0,0,0,0,0,56030,Lyall Bay
41671,254401,Miramar Central,Wellington City,1,1,0,0,0,56100,Miramar
41671,254500,Southgate,Wellington City,0,0,0,0,0,56060,Southgate
41671,254600,Karaka Bay-Worser Bay,Wellington City,0,0,0,0,0,56090,Karaka Bay-Worser Bay
41671,254700,Houghton Bay,Wellington City,0,0,0,0,0,56050,Houghton Bay
41671,254800,Miramar East,Wellington City,0,0,0,0,0,56100,Miramar
41671,254900,Miramar South,Wellington City,0,0,0,0,0,56100,Miramar
41671,255000,Rongotai,Wellington City,0,0,0,0,0,55990,Kilbirnie-Rongotai
41671,255100,Strathmore (Wellington City),Wellington City,0,0,0,0,0,56120,Strathmore (Wellington City)
41671,255200,Seatoun,Wellington City,2,0,0,0,2,56110,Seatoun
41699,247501,MÄkara-Ohariu,Wellington City,1,1,0,0,0,55700,Wellington City Rural
41699,247600,Tawa North,Wellington City,0,0,0,0,0,55720,Tawa
41699,247700,Linden,Wellington City,0,0,0,0,0,55720,Tawa
41699,247800,Tawa South,Wellington City,0,0,0,0,0,55720,Tawa
41699,247900,Tawa Central,Wellington City,0,0,0,0,0,55720,Tawa
41699,248000,Grenada North,Wellington City,0,0,0,0,0,55730,Grenada
41699,248101,Churton Park North,Wellington City,1,1,0,0,0,55830,Churton Park-Glenside
41699,248102,Glenside-Churton Park East,Wellington City,0,0,0,0,0,55830,Churton Park-Glenside
41699,248200,Takapu-Horokiwi,Wellington City,0,0,0,0,0,55710,Woodridge-Horokiwi
41699,248301,Churton Park South,Wellington City,2,2,0,0,0,55830,Churton Park-Glenside
41699,248400,Johnsonville West,Wellington City,2,2,0,0,0,55740,Johnsonville
41699,248500,Grenada Village,Wellington City,0,0,0,0,0,55730,Grenada
41699,248600,Johnsonville North,Wellington City,0,0,0,0,0,55740,Johnsonville
41699,248701,Paparangi,Wellington City,0,0,0,0,0,55840,Paparangi
41699,248800,Ngaio North,Wellington City,0,0,0,0,0,55770,Ngaio
41699,248900,Johnsonville Central,Wellington City,0,0,0,0,0,55740,Johnsonville
41699,249000,Broadmeadows,Wellington City,0,0,0,0,0,55750,Broadmeadows
41699,249101,Crofton Downs,Wellington City,0,0,0,0,0,55780,Crofton Downs
41699,249200,Johnsonville South,Wellington City,0,0,0,0,0,55740,Johnsonville
41699,249300,Khandallah Reserve,Wellington City,0,0,0,0,0,55760,Khandallah
41699,249401,Karori Park,Wellington City,0,0,0,0,0,55860,Karori
41699,249402,Karori West,Wellington City,0,0,0,0,0,55860,Karori
41699,249501,Newlands North,Wellington City,0,0,0,0,0,55850,Newlands
41699,249600,Ngaio South,Wellington City,0,0,0,0,0,55770,Ngaio
41699,249701,Newlands South,Wellington City,0,0,0,0,0,55850,Newlands
41699,249702,Newlands East,Wellington City,1,1,0,0,0,55850,Newlands
41699,249800,Woodridge,Wellington City,2,2,0,0,0,55710,Woodridge-Horokiwi
41699,249900,Karori North,Wellington City,0,0,0,0,0,55860,Karori
41699,250000,Khandallah North,Wellington City,0,0,0,0,0,55760,Khandallah
41699,250100,Wilton,Wellington City,0,0,0,0,0,55810,Wilton
41699,250200,Khandallah South,Wellington City,1,1,0,0,0,55760,Khandallah
41699,250300,Wadestown,Wellington City,0,0,0,0,0,55800,Wadestown
41699,250401,Karori South,Wellington City,1,1,0,0,0,55860,Karori
41699,250500,Onslow,Wellington City,0,0,0,0,0,55760,Khandallah
41699,250600,Karori East,Wellington City,0,0,0,0,0,55860,Karori
41699,250700,Pipitea-Kaiwharawhara,Wellington City,2,2,0,0,0,55790,Pipitea-Kaiwharawhara
41699,250800,Northland (Wellington City),Wellington City,0,0,0,0,0,55870,Northland (Wellington City)
41699,250901,Thorndon North,Wellington City,0,0,0,0,0,55820,Thorndon
41699,250902,Thorndon South,Wellington City,0,0,0,0,0,55820,Thorndon
41699,251000,Wellington Botanic Gardens,Wellington City,0,0,0,0,0,55880,Kelburn
41699,251100,Kelburn,Wellington City,0,0,0,0,0,55880,Kelburn
41699,251200,Aro Valley,Wellington City,0,0,0,0,0,55910,Aro Valley
41699,251300,Wellington University,Wellington City,0,0,0,0,0,55880,Kelburn
41699,251400,Wellington Central,Wellington City,0,0,0,0,0,55890,Wellington Central
41699,251500,Brooklyn North,Wellington City,0,0,0,0,0,55950,Brooklyn
41699,251601,Dixon Street West,Wellington City,0,0,0,0,0,55900,Te Aro
41699,251602,Dixon Street East,Wellington City,0,0,0,0,0,55900,Te Aro
41699,251700,Vivian West,Wellington City,2,0,0,0,2,55900,Te Aro
41699,251800,Courtenay,Wellington City,0,0,0,0,0,55900,Te Aro
41699,251900,Brooklyn East,Wellington City,0,0,0,0,0,55950,Brooklyn
41699,252001,Mount Cook North,Wellington City,0,0,0,0,0,55960,Mount Cook
41699,252002,Mount Cook South,Wellington City,0,0,0,0,0,55960,Mount Cook
41699,252100,Vivian East,Wellington City,0,0,0,0,0,55900,Te Aro
41699,252200,Brooklyn South,Wellington City,0,0,0,0,0,55950,Brooklyn
41699,252300,Oriental Bay,Wellington City,0,0,0,0,0,55920,Oriental Bay
41699,252400,Mount Cook East,Wellington City,0,0,0,0,0,55960,Mount Cook
41699,252501,Mount Victoria North,Wellington City,0,0,0,0,0,55930,Mount Victoria
41699,252502,Mount Victoria South,Wellington City,0,0,0,0,0,55930,Mount Victoria
41699,252600,Roseneath,Wellington City,1,1,0,0,0,56080,Roseneath
41699,252700,ÅŒwhiro Bay,Wellington City,0,0,0,0,0,56000,Owhiro Bay
41699,252800,Kingston-Mornington-Vogeltown,Wellington City,1,1,0,0,0,55980,Kingston-Mornington-Vogeltown
41699,252900,Newtown North,Wellington City,0,0,0,0,0,55970,Newtown
41699,253000,Newtown West,Wellington City,0,0,0,0,0,55970,Newtown
41699,253101,Hataitai North West,Wellington City,0,0,0,0,0,55940,Hataitai
41699,253102,Hataitai North East,Wellington City,1,1,0,0,0,55940,Hataitai
41699,253200,Evans Bay,Wellington City,1,1,0,0,0,55940,Hataitai
41699,253300,Berhampore,Wellington City,0,0,0,0,0,56010,Berhampore
41699,253400,Hataitai South,Wellington City,0,0,0,0,0,55940,Hataitai
41699,253501,Maupuia,Wellington City,0,0,0,0,0,56070,Maupuia
41699,253600,Newtown South,Wellington City,0,0,0,0,0,55970,Newtown
41699,253700,Kilbirnie Central,Wellington City,0,0,0,0,0,55990,Kilbirnie-Rongotai
41699,253800,Island Bay West,Wellington City,0,0,0,0,0,56040,Island Bay
41699,253900,Melrose,Wellington City,1,1,0,0,0,56020,Melrose
41699,254000,Island Bay East,Wellington City,0,0,0,0,0,56040,Island Bay
41699,254100,Miramar North,Wellington City,0,0,0,0,0,56100,Miramar
41699,254200,Kilbirnie East,Wellington City,0,0,0,0,0,55990,Kilbirnie-Rongotai
41699,254300,Lyall Bay,Wellington City,0,0,0,0,0,56030,Lyall Bay
41699,254401,Miramar Central,Wellington City,0,0,0,0,0,56100,Miramar
41699,254500,Southgate,Wellington City,0,0,0,0,0,56060,Southgate
41699,254600,Karaka Bay-Worser Bay,Wellington City,3,3,0,0,0,56090,Karaka Bay-Worser Bay
41699,254700,Houghton Bay,Wellington City,1,0,0,0,1,56050,Houghton Bay
41699,254800,Miramar East,Wellington City,0,0,0,0,0,56100,Miramar
41699,254900,Miramar South,Wellington City,0,0,0,0,0,56100,Miramar
41699,255000,Rongotai,Wellington City,0,0,0,0,0,55990,Kilbirnie-Rongotai
41699,255100,Strathmore (Wellington City),Wellington City,0,0,0,0,0,56120,Strathmore (Wellington City)
41699,255200,Seatoun,Wellington City,0,0,0,0,0,56110,Seatoun
41730,247501,MÄkara-Ohariu,Wellington City,0,0,0,0,0,55700,Wellington City Rural
41730,247600,Tawa North,Wellington City,0,0,0,0,0,55720,Tawa
41730,247700,Linden,Wellington City,1,1,0,0,0,55720,Tawa
41730,247800,Tawa South,Wellington City,0,0,0,0,0,55720,Tawa
41730,247900,Tawa Central,Wellington City,0,0,0,0,0,55720,Tawa
41730,248000,Grenada North,Wellington City,0,0,0,0,0,55730,Grenada
41730,248101,Churton Park North,Wellington City,5,5,0,0,0,55830,Churton Park-Glenside
41730,248102,Glenside-Churton Park East,Wellington City,0,0,0,0,0,55830,Churton Park-Glenside
41730,248200,Takapu-Horokiwi,Wellington City,0,0,0,0,0,55710,Woodridge-Horokiwi
41730,248301,Churton Park South,Wellington City,0,0,0,0,0,55830,Churton Park-Glenside
41730,248400,Johnsonville West,Wellington City,4,4,0,0,0,55740,Johnsonville
41730,248500,Grenada Village,Wellington City,2,2,0,0,0,55730,Grenada
41730,248600,Johnsonville North,Wellington City,0,0,0,0,0,55740,Johnsonville
41730,248701,Paparangi,Wellington City,0,0,0,0,0,55840,Paparangi
41730,248800,Ngaio North,Wellington City,0,0,0,0,0,55770,Ngaio
41730,248900,Johnsonville Central,Wellington City,0,0,0,0,0,55740,Johnsonville
41730,249000,Broadmeadows,Wellington City,0,0,0,0,0,55750,Broadmeadows
41730,249101,Crofton Downs,Wellington City,0,0,0,0,0,55780,Crofton Downs
41730,249200,Johnsonville South,Wellington City,0,0,0,0,0,55740,Johnsonville
41730,249300,Khandallah Reserve,Wellington City,0,0,0,0,0,55760,Khandallah
41730,249401,Karori Park,Wellington City,0,0,0,0,0,55860,Karori
41730,249402,Karori West,Wellington City,0,0,0,0,0,55860,Karori
41730,249501,Newlands North,Wellington City,0,0,0,0,0,55850,Newlands
41730,249600,Ngaio South,Wellington City,1,1,0,0,0,55770,Ngaio
41730,249701,Newlands South,Wellington City,0,0,0,0,0,55850,Newlands
41730,249702,Newlands East,Wellington City,1,1,0,0,0,55850,Newlands
41730,249800,Woodridge,Wellington City,2,2,0,0,0,55710,Woodridge-Horokiwi
41730,249900,Karori North,Wellington City,0,0,0,0,0,55860,Karori
41730,250000,Khandallah North,Wellington City,1,1,0,0,0,55760,Khandallah
41730,250100,Wilton,Wellington City,1,1,0,0,0,55810,Wilton
41730,250200,Khandallah South,Wellington City,0,0,0,0,0,55760,Khandallah
41730,250300,Wadestown,Wellington City,1,1,0,0,0,55800,Wadestown
41730,250401,Karori South,Wellington City,0,0,0,0,0,55860,Karori
41730,250500,Onslow,Wellington City,1,1,0,0,0,55760,Khandallah
41730,250600,Karori East,Wellington City,0,0,0,0,0,55860,Karori
41730,250700,Pipitea-Kaiwharawhara,Wellington City,2,2,0,0,0,55790,Pipitea-Kaiwharawhara
41730,250800,Northland (Wellington City),Wellington City,0,0,0,0,0,55870,Northland (Wellington City)
41730,250901,Thorndon North,Wellington City,0,0,0,0,0,55820,Thorndon
41730,250902,Thorndon South,Wellington City,0,0,0,0,0,55820,Thorndon
41730,251000,Wellington Botanic Gardens,Wellington City,0,0,0,0,0,55880,Kelburn
41730,251100,Kelburn,Wellington City,0,0,0,0,0,55880,Kelburn
41730,251200,Aro Valley,Wellington City,3,1,0,0,2,55910,Aro Valley
41730,251300,Wellington University,Wellington City,0,0,0,0,0,55880,Kelburn
41730,251400,Wellington Central,Wellington City,0,0,0,0,0,55890,Wellington Central
41730,251500,Brooklyn North,Wellington City,0,0,0,0,0,55950,Brooklyn
41730,251601,Dixon Street West,Wellington City,0,0,0,0,0,55900,Te Aro
41730,251602,Dixon Street East,Wellington City,0,0,0,0,0,55900,Te Aro
41730,251700,Vivian West,Wellington City,0,0,0,0,0,55900,Te Aro
41730,251800,Courtenay,Wellington City,0,0,0,0,0,55900,Te Aro
41730,251900,Brooklyn East,Wellington City,0,0,0,0,0,55950,Brooklyn
41730,252001,Mount Cook North,Wellington City,0,0,0,0,0,55960,Mount Cook
41730,252002,Mount Cook South,Wellington City,0,0,0,0,0,55960,Mount Cook
41730,252100,Vivian East,Wellington City,0,0,0,0,0,55900,Te Aro
41730,252200,Brooklyn South,Wellington City,0,0,0,0,0,55950,Brooklyn
41730,252300,Oriental Bay,Wellington City,0,0,0,0,0,55920,Oriental Bay
41730,252400,Mount Cook East,Wellington City,0,0,0,0,0,55960,Mount Cook
41730,252501,Mount Victoria North,Wellington City,0,0,0,0,0,55930,Mount Victoria
41730,252502,Mount Victoria South,Wellington City,0,0,0,0,0,55930,Mount Victoria
41730,252600,Roseneath,Wellington City,0,0,0,0,0,56080,Roseneath
41730,252700,ÅŒwhiro Bay,Wellington City,0,0,0,0,0,56000,Owhiro Bay
41730,252800,Kingston-Mornington-Vogeltown,Wellington City,0,0,0,0,0,55980,Kingston-Mornington-Vogeltown
41730,252900,Newtown North,Wellington City,0,0,0,0,0,55970,Newtown
41730,253000,Newtown West,Wellington City,0,0,0,0,0,55970,Newtown
41730,253101,Hataitai North West,Wellington City,0,0,0,0,0,55940,Hataitai
41730,253102,Hataitai North East,Wellington City,0,0,0,0,0,55940,Hataitai
41730,253200,Evans Bay,Wellington City,0,0,0,0,0,55940,Hataitai
41730,253300,Berhampore,Wellington City,0,0,0,0,0,56010,Berhampore
41730,253400,Hataitai South,Wellington City,0,0,0,0,0,55940,Hataitai
41730,253501,Maupuia,Wellington City,0,0,0,0,0,56070,Maupuia
41730,253600,Newtown South,Wellington City,1,1,0,0,0,55970,Newtown
41730,253700,Kilbirnie Central,Wellington City,0,0,0,0,0,55990,Kilbirnie-Rongotai
41730,253800,Island Bay West,Wellington City,0,0,0,0,0,56040,Island Bay
41730,253900,Melrose,Wellington City,1,1,0,0,0,56020,Melrose
41730,254000,Island Bay East,Wellington City,1,1,0,0,0,56040,Island Bay
41730,254100,Miramar North,Wellington City,0,0,0,0,0,56100,Miramar
41730,254200,Kilbirnie East,Wellington City,40,0,40,0,0,55990,Kilbirnie-Rongotai
41730,254300,Lyall Bay,Wellington City,0,0,0,0,0,56030,Lyall Bay
41730,254401,Miramar Central,Wellington City,0,0,0,0,0,56100,Miramar
41730,254500,Southgate,Wellington City,0,0,0,0,0,56060,Southgate
41730,254600,Karaka Bay-Worser Bay,Wellington City,0,0,0,0,0,56090,Karaka Bay-Worser Bay
41730,254700,Houghton Bay,Wellington City,1,1,0,0,0,56050,Houghton Bay
41730,254800,Miramar East,Wellington City,0,0,0,0,0,56100,Miramar
41730,254900,Miramar South,Wellington City,0,0,0,0,0,56100,Miramar
41730,255000,Rongotai,Wellington City,0,0,0,0,0,55990,Kilbirnie-Rongotai
41730,255100,Strathmore (Wellington City),Wellington City,0,0,0,0,0,56120,Strathmore (Wellington City)
41730,255200,Seatoun,Wellington City,0,0,0,0,0,56110,Seatoun
41760,247501,MÄkara-Ohariu,Wellington City,1,1,0,0,0,55700,Wellington City Rural
41760,247600,Tawa North,Wellington City,1,1,0,0,0,55720,Tawa
41760,247700,Linden,Wellington City,1,1,0,0,0,55720,Tawa
41760,247800,Tawa South,Wellington City,0,0,0,0,0,55720,Tawa
41760,247900,Tawa Central,Wellington City,0,0,0,0,0,55720,Tawa
41760,248000,Grenada North,Wellington City,0,0,0,0,0,55730,Grenada
41760,248101,Churton Park North,Wellington City,1,1,0,0,0,55830,Churton Park-Glenside
41760,248102,Glenside-Churton Park East,Wellington City,0,0,0,0,0,55830,Churton Park-Glenside
41760,248200,Takapu-Horokiwi,Wellington City,0,0,0,0,0,55710,Woodridge-Horokiwi
